,Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,VWAP,Day_Perc_Change,Trend
458,2017-12-28,46.22,46.36,46.36,45.95,9500000.0,12,2017,49.07498448760169,0.0012998266897747968,Slight or No change
459,2017-12-27,46.11,46.11,46.36,46.0,13360000.0,12,2017,49.071703887804894,-0.002379922111639954,Slight or No change
460,2017-12-26,46.08,46.28,46.47,45.95,15530000.0,12,2017,49.067861013166855,-0.0006506180871828082,Slight or No change
461,2017-12-22,46.7,46.33,47.02,46.02,33910000.0,12,2017,49.06123833317387,0.01345486111111116,Slight or No change
462,2017-12-21,46.76,47.54,47.59,46.56,42960000.0,12,2017,49.05311303122853,0.0012847965738755907,Slight or No change
463,2017-12-20,47.56,47.47,47.64,46.66,40930000.0,12,2017,49.048107046111525,0.017108639863131048,Slight or No change
464,2017-12-19,47.04,46.3,47.26,45.89,41420000.0,12,2017,49.041316869438006,-0.010933557611438216,Slight or No change
465,2017-12-18,46.26,45.15,46.35,45.04,50370000.0,12,2017,49.029926852469146,-0.01658163265306123,Slight or No change
466,2017-12-15,44.56,43.4,44.84,43.07,47480000.0,12,2017,49.01273827919995,-0.036748811067877085,Slight or No change
467,2017-12-14,43.26,43.43,43.57,43.02,19640000.0,12,2017,49.00360231165076,-0.029174147217235324,Slight or No change
468,2017-12-13,43.34,43.65,43.66,43.24,21400000.0,12,2017,48.99381881481912,0.0018492834026815341,Slight or No change
469,2017-12-12,43.33,43.47,43.62,43.08,16559999.999999998,12,2017,48.98625785174867,-0.00023073373327187063,Slight or No change
470,2017-12-11,43.66,43.28,43.78,43.25,20430000.0,12,2017,48.97750028771918,0.007615970459265986,Slight or No change
471,2017-12-08,43.35,43.35,43.58,43.11,23150000.0,12,2017,48.96703500673979,-0.007100320659642612,Slight or No change
472,2017-12-07,43.08,43.46,43.6,42.78,32710000.0,12,2017,48.95160657214027,-0.006228373702422241,Slight or No change
473,2017-12-06,43.45,43.14,43.72,42.67,27710000.0,12,2017,48.93941926855162,0.008588672237697326,Slight or No change
474,2017-12-05,43.44,44.6,44.9,43.23,30630000.0,12,2017,48.92598595160417,-0.00023014959723832717,Slight or No change
475,2017-12-04,44.49,45.02,45.3,44.33,28000000.0,12,2017,48.91610272042752,0.02417127071823222,Slight or No change
476,2017-12-01,44.68,44.73,44.84,43.53,26660000.0,12,2017,48.907135515877584,0.004270622611822761,Slight or No change
477,2017-11-30,44.84,44.36,45.2,44.33,34150000.0,11,2017,48.89613700793138,0.0035810205908684,Slight or No change
478,2017-11-29,43.95,44.85,45.09,43.77,27040000.0,11,2017,48.885568873584,-0.01984834968777882,Slight or No change
479,2017-11-28,44.73,44.65,44.84,44.32,20190000.0,11,2017,48.878949757604204,0.017747440273037318,Slight or No change
480,2017-11-27,44.49,44.42,44.61,44.27,18200000.0,11,2017,48.87265698473658,-0.005365526492286943,Slight or No change
481,2017-11-24,44.75,44.55,44.77,44.43,6470000.0,11,2017,48.87055673838721,0.005844009889862889,Slight or No change
482,2017-11-22,44.65,44.94,44.95,44.53,19540000.0,11,2017,48.864073150751274,-0.0022346368715083775,Slight or No change
483,2017-11-21,44.94,44.72,45.22,44.71,21870000.0,11,2017,48.85733778959207,0.0064949608062709885,Slight or No change
484,2017-11-20,44.62,44.73,45.12,44.5,22420000.0,11,2017,48.84989492363317,-0.007120605251446421,Slight or No change
485,2017-11-17,44.63,45.5,45.62,44.62,63800000.0,11,2017,48.82890704989534,0.00022411474675054777,Slight or No change
486,2017-11-16,45.65,45.63,46.07,45.46,26440000.0,11,2017,48.82236835328906,0.022854582119650413,Slight or No change
487,2017-11-15,45.46,45.39,45.8,45.17,17160000.0,11,2017,48.81788570052325,-0.004162102957283587,Slight or No change
488,2017-11-14,45.86,45.7,45.92,45.32,22200000.0,11,2017,48.81279287866508,0.008798944126704678,Slight or No change
489,2017-11-13,45.75,45.26,45.94,45.25,19000000.0,11,2017,48.80828620771104,-0.0023986044483209623,Slight or No change
490,2017-11-10,45.58,46.04,46.09,45.38,24100000.0,11,2017,48.80227220128703,-0.003715846994535532,Slight or No change
491,2017-11-09,46.3,46.05,46.39,45.65,25570000.0,11,2017,48.79733611729999,0.015796401930671333,Slight or No change
492,2017-11-08,46.7,46.62,46.7,46.28,21570000.0,11,2017,48.79385183485073,0.008639308855291628,Slight or No change
493,2017-11-07,46.78,46.7,47.09,46.39,24460000.0,11,2017,48.79006512739894,0.0017130620985010836,Slight or No change
494,2017-11-06,46.7,46.6,46.74,46.09,34030000.0,11,2017,48.78461175797669,-0.0017101325352714136,Slight or No change
495,2017-11-03,46.34,47.2,47.3,45.6,39300000.0,11,2017,48.777267652167,-0.007708779443254765,Slight or No change
496,2017-11-02,47.1,46.61,47.23,46.21,44600000.0,11,2017,48.771568692729396,0.016400517911091983,Slight or No change
497,2017-11-01,46.71,45.97,46.71,45.59,47810000.0,11,2017,48.764087067873376,-0.008280254777070062,Slight or No change
498,2017-10-31,45.49,45.2,45.8,44.65,47000000.0,10,2017,48.752447929784914,-0.026118604153286262,Slight or No change
499,2017-10-30,44.37,44.48,45.19,43.88,48160000.0,10,2017,48.736542080373795,-0.024620795779292215,Slight or No change
500,2017-10-27,44.4,43.3,45.0,43.1,90030000.0,10,2017,48.70731753507674,0.0006761325219744041,Slight or No change
501,2017-10-26,41.35,40.91,41.58,40.71,38250000.0,10,2017,48.68631236504042,-0.0686936936936936,Slight or No change
502,2017-10-25,40.78,40.89,41.05,40.49,24030000.0,10,2017,48.67215688042224,-0.013784764207980693,Slight or No change
